,GFT,boro,num_of_progens,numeric_ind,progen_b10sc_1,progen_b10sc_2,progen_gft_1,progen_word_1,progen_word_2,sc5_1,sc5_2,stname
593,S,1,1,N,13770501020,0,,W,,137705,0,214 ST EXTENSION
594,S,1,1,N,13770301010,0,,W,,137703,0,214 STREET
595,S,1,1,N,13770501010,0,,W,,137705,0,214 STREET EXTENSION
596,S,1,1,N,13771001010,0,,W,,137710,0,215 STREET
597,S,1,1,N,13771101010,0,,W,,137711,0,216 STREET
598,S,1,1,N,13771201010,0,,W,,137712,0,217 STREET
599,S,1,1,N,13773001010,0,,W,,137730,0,218 STREET
600,S,1,1,N,13773101010,0,,W,,137731,0,219 STREET
601,S,1,1,N,13773201010,0,,W,,137732,0,220 STREET
602,S,1,1,N,13778001030,0,B,W,,137780,0,225 ST BRIDGE
603,S,1,1,N,13775001010,0,,W,,137750,0,225 STREET
604,S,1,1,N,13778001010,0,B,W,,137780,0,225 STREET BRIDGE
605,S,1,1,N,13777001010,0,,W,,137770,0,227 STREET
606,S,1,1,N,13779001010,0,,W,,137790,0,228 STREET
607,S,1,1,N,19751034130,0,B,W,,197510,0,178-179 ST FOOT BRIDGE
608,S,1,1,N,19751034110,0,B,W,,197510,0,178-179 ST FOOTBRIDGE
609,S,1,1,N,19751034120,0,B,W,,197510,0,178-179 STREET FOOT BRIDGE
610,S,1,1,N,19751034100,0,B,W,,197510,0,178-179 STREET FOOTBRIDGE
611,S,1,1,N,19751034010,0,B,W,,197510,0,178-179 STREET PED OVERPASS
612,S,1,2,,11715001020,13393001020,,E,W,117150,133930,EIGHTH STREET
613,S,1,1,,11709001020,0,,E,,117090,0,FIFTH STREET
614,S,1,1,,11709501020,0,,E,,117095,0,FIFTH WALK
615,S,1,1,,11701001020,0,,E,,117010,0,FIRST STREET
616,S,1,2,,11707001030,13391001020,,E,W,117070,133910,FOURTH STREET
617,S,1,1,,11707501020,0,,E,,117075,0,FOURTH WALK
618,S,1,2,,11989002020,14509002020,,E,W,119890,145090,HOUSTON ST EB ROADBED
619,S,1,1,,11094001080,0,Z,E,,110940,0,HOUSTON ST FDR DRIVE NB EN
620,S,1,1,,11093501080,0,Z,E,,110935,0,HOUSTON ST FDR DRIVE SB EN
621,S,1,1,,10028501020,0,,E,,100285,0,HOUSTON ST PEDESTRIAN OVPS
622,S,1,2,,11989003020,14509003020,,E,W,119890,145090,HOUSTON ST WB ROADBED
623,S,1,2,,11989001010,14509001010,,E,W,119890,145090,HOUSTON STREET
624,S,1,2,,11989002010,14509002010,,E,W,119890,145090,HOUSTON STREET EB ROADBED
625,S,1,2,,11989003010,14509003010,,E,W,119890,145090,HOUSTON STREET WB ROADBED
626,S,1,1,,19751016020,0,B,W,,197510,0,INTREPID MUSEUM PED OVPS
627,S,1,2,,10008501010,10007701010,,E,W,100085,100077,LOOP ROAD
628,S,1,2,,11717001020,13395001020,,E,W,117170,133950,NINTH STREET
629,S,1,1,,11703001020,0,,E,,117030,0,SECOND STREET
630,S,1,1,,11713001020,0,,E,,117130,0,SEVENTH STREET
631,S,1,1,,11111503070,0,,W,,111115,0,SIDE HW
632,S,1,1,,11711001020,0,,E,,117110,0,SIXTH STREET
633,S,1,2,,11719001020,13397001020,,E,W,117190,133970,TENTH STREET
634,S,1,2,,11705001020,13389001020,,E,W,117050,133890,THIRD STREET
635,S,2,1,N,22562001010,0,,E,,225620,0,132 STREET
636,S,2,1,N,22565001010,0,,E,,225650,0,133 STREET
637,S,2,1,N,22568001010,0,,E,,225680,0,134 STREET
638,S,2,1,N,21155001260,0,Z,E,,211550,0,135 ST I   87 NB EN
639,S,2,1,N,21147501260,0,Z,E,,211475,0,135 ST I   87 SB EN
640,S,2,1,N,21155001300,0,Z,E,,211550,0,135 ST I-87 NORTHBOUND EN
641,S,2,1,N,21147501300,0,Z,E,,211475,0,135 ST I-87 SOUTHBOUND EN
642,S,2,1,N,21155001340,0,Z,E,,211550,0,135 ST IN   87 NB EN
643,S,2,1,N,21147501340,0,Z,E,,211475,0,135 ST IN   87 SB EN
644,S,2,1,N,21155001180,0,Z,E,,211550,0,135 ST MDE NORTHBOUND EN
645,S,2,1,N,21147501180,0,Z,E,,211475,0,135 ST MDE SOUTHBOUND EN
646,S,2,1,N,21155001280,0,Z,E,,211550,0,135 ST NB ENTRANCE I   87
647,S,2,1,N,21155001320,0,Z,E,,211550,0,135 ST NB ENTRANCE I-87
648,S,2,1,N,21155001360,0,Z,E,,211550,0,135 ST NB ENTRANCE IN   87
649,S,2,1,N,21155001200,0,Z,E,,211550,0,135 ST NB ENTRANCE MDE
650,S,2,1,N,21147501280,0,Z,E,,211475,0,135 ST SB ENTRANCE I   87
651,S,2,1,N,21147501320,0,Z,E,,211475,0,135 ST SB ENTRANCE I-87
652,S,2,1,N,21147501360,0,Z,E,,211475,0,135 ST SB ENTRANCE IN   87
653,S,2,1,N,21147501200,0,Z,E,,211475,0,135 ST SB ENTRANCE MDE
654,S,2,1,N,22571001010,0,,E,,225710,0,135 STREET
655,S,2,1,N,21155001250,0,Z,E,,211550,0,135 STREET I   87 NB EN
656,S,2,1,N,21147501270,0,Z,E,,211475,0,135 STREET I   87 SB EN
657,S,2,1,N,21155001290,0,Z,E,,211550,0,135 STREET I-87 NB EN
658,S,2,1,N,21147501310,0,Z,E,,211475,0,135 STREET I-87 SB EN
659,S,2,1,N,21155001330,0,Z,E,,211550,0,135 STREET IN   87 NB EN
660,S,2,1,N,21147501350,0,Z,E,,211475,0,135 STREET IN   87 SB EN
661,S,2,1,N,21155001190,0,Z,E,,211550,0,135 STREET MDE NB EN
662,S,2,1,N,21147501190,0,Z,E,,211475,0,135 STREET MDE SB EN
663,S,2,1,N,21147501210,0,Z,E,,211475,0,135 STREET SB ENTRANCE MDE
664,S,2,1,N,22574001010,0,,E,,225740,0,136 STREET
665,S,2,1,N,22577001010,0,,E,,225770,0,137 STREET
666,S,2,1,N,21138001180,0,Z,E,,211380,0,138 ST BRE EASTBOUND EN
667,S,2,1,N,22580003020,0,,E,,225800,0,138 ST EASTBOUND ROADBED
668,S,2,1,N,21138001160,0,Z,E,,211380,0,138 ST EB ENTRANCE BRE
669,S,2,1,N,21138001230,0,Z,E,,211380,0,138 ST EB ENTRANCE I  278
670,S,2,1,N,21138001260,0,Z,E,,211380,0,138 ST EB ENTRANCE IN  278
671,S,2,1,N,21153001280,0,Z,E,,211530,0,138 ST I   87 NB EN
672,S,2,1,N,21138001300,0,Z,E,,211380,0,138 ST I  278 EASTBOUND EN
673,S,2,1,N,21138001250,0,Z,E,,211380,0,138 ST I-278 EASTBOUND EN
674,S,2,1,N,21153001310,0,Z,E,,211530,0,138 ST I-87 NORTHBOUND EN
675,S,2,1,N,21153001350,0,Z,E,,211530,0,138 ST IN   87 NB EN
676,S,2,1,N,21138001270,0,Z,E,,211380,0,138 ST IN  278 EB EN
677,S,2,1,N,21153001200,0,Z,E,,211530,0,138 ST MDE NORTHBOUND EN
678,S,2,1,N,21153001260,0,Z,E,,211530,0,138 ST NB ENTRANCE I   87
679,S,2,1,N,21153001290,0,Z,E,,211530,0,138 ST NB ENTRANCE I-87
680,S,2,1,N,21153001320,0,Z,E,,211530,0,138 ST NB ENTRANCE IN   87
681,S,2,1,N,21153001180,0,Z,E,,211530,0,138 ST NB ENTRANCE MDE
682,S,2,1,N,22580002020,0,,E,,225800,0,138 ST WESTBOUND ROADBED
683,S,2,1,N,22580001010,0,,E,,225800,0,138 STREET
684,S,2,1,N,21138001170,0,Z,E,,211380,0,138 STREET BRE EB EN
685,S,2,1,N,21138001150,0,Z,E,,211380,0,138 STREET EB ENTRANCE BRE
686,S,2,1,N,22580003010,0,,E,,225800,0,138 STREET EB ROADBED
687,S,2,1,N,21153001270,0,Z,E,,211530,0,138 STREET I   87 NB EN
688,S,2,1,N,21138001210,0,Z,E,,211380,0,138 STREET I  278 EB EN
689,S,2,1,N,21153001300,0,Z,E,,211530,0,138 STREET I-87 NB EN
690,S,2,1,N,21153001340,0,Z,E,,211530,0,138 STREET IN   87 NB EN
691,S,2,1,N,21153001190,0,Z,E,,211530,0,138 STREET MDE NB EN
692,S,2,1,N,21153001170,0,Z,E,,211530,0,138 STREET NB ENTRANCE MDE
693,S,2,1,N,22580002010,0,,E,,225800,0,138 STREET WB ROADBED
694,S,2,1,N,22583001010,0,,E,,225830,0,139 STREET
695,S,2,1,N,22586001010,0,,E,,225860,0,140 STREET
696,S,2,1,N,22589001010,0,,E,,225890,0,141 STREET
697,S,2,1,N,22592001010,0,,E,,225920,0,142 STREET
698,S,2,1,N,22595001010,0,,E,,225950,0,143 STREET
699,S,2,1,N,22598001010,0,,E,,225980,0,144 STREET
700,S,2,1,N,29830006220,0,B,W,,298300,0,145 ST BR AP EB ROADBED
701,S,2,1,N,29830005220,0,B,W,,298300,0,145 ST BR AP WB ROADBED
702,S,2,1,N,29830004080,0,B,W,,298300,0,145 ST BR EB ROADBED
703,S,2,1,N,29830003080,0,B,W,,298300,0,145 ST BR WB ROADBED
704,S,2,1,N,29830004070,0,B,W,,298300,0,145 ST BRIDGE EB ROADBED
705,S,2,1,N,29830003070,0,B,W,,298300,0,145 ST BRIDGE WB ROADBED
706,S,2,1,N,22601001010,0,,E,,226010,0,145 STREET
707,S,2,1,N,29830004060,0,B,W,,298300,0,145 STREET BR EB ROADBED
708,S,2,1,N,29830003060,0,B,W,,298300,0,145 STREET BR WB ROADBED
709,S,2,1,N,22604001010,0,,E,,226040,0,146 STREET
710,S,2,1,N,22607001010,0,,E,,226070,0,147 STREET
711,S,2,1,N,22610001010,0,,E,,226100,0,148 STREET
712,S,2,1,N,29830006110,0,B,E,,298300,0,149 ST BR AP EB ROADBED
713,S,2,1,N,29830005110,0,B,E,,298300,0,149 ST BR AP WB ROADBED
714,S,2,1,N,29830006100,0,B,E,,298300,0,149 ST BR APPR EB ROADBED
715,S,2,1,N,29830005100,0,B,E,,298300,0,149 ST BR APPR WB ROADBED
716,S,2,1,N,29830002020,0,B,E,,298300,0,149 ST BR APPROACH
717,S,2,1,N,29830004040,0,B,E,,298300,0,149 ST BR EB ROADBED
718,S,2,1,N,29830003040,0,B,E,,298300,0,149 ST BR WB ROADBED
719,S,2,1,N,29830001010,0,B,E,,298300,0,149 ST BRIDGE
720,S,2,1,N,29830002010,0,B,E,,298300,0,149 ST BRIDGE APPROACH
721,S,2,1,N,29830004020,0,B,E,,298300,0,149 ST BRIDGE EB ROADBED
722,S,2,1,N,29830003020,0,B,E,,298300,0,149 ST BRIDGE WB ROADBED
723,S,2,1,N,22613003020,0,,E,,226130,0,149 ST EASTBOUND ROADBED
724,S,2,1,N,22613002020,0,,E,,226130,0,149 ST WESTBOUND ROADBED
725,S,2,1,N,22613001010,0,,E,,226130,0,149 STREET
726,S,2,1,N,29830002030,0,B,E,,298300,0,149 STREET BR APPROACH
727,S,2,1,N,29830004030,0,B,E,,298300,0,149 STREET BR EB ROADBED
728,S,2,1,N,29830003030,0,B,E,,298300,0,149 STREET BR WB ROADBED
729,S,2,1,N,29830001110,0,B,E,,298300,0,149 STREET BRIDGE
730,S,2,1,N,29830002040,0,B,E,,298300,0,149 STREET BRIDGE APPROACH
731,S,2,1,N,22613003010,0,,E,,226130,0,149 STREET EB ROADBED
732,S,2,1,N,22613002010,0,,E,,226130,0,149 STREET WB ROADBED
733,S,2,1,N,22616001010,0,,E,,226160,0,150 STREET
734,S,2,1,N,22619001010,0,,E,,226190,0,151 STREET
735,S,2,1,N,22622001010,0,,E,,226220,0,152 STREET
736,S,2,1,N,21154001280,0,Z,E,,211540,0,153 ST I   87 SB EN
737,S,2,1,N,21154001320,0,Z,E,,211540,0,153 ST I-87 SOUTHBOUND EN
738,S,2,1,N,21154001380,0,Z,E,,211540,0,153 ST IN   87 SB EN
739,S,2,1,N,21154001200,0,Z,E,,211540,0,153 ST MDE SOUTHBOUND EN
740,S,2,1,N,21154001260,0,Z,E,,211540,0,153 ST SB ENTRANCE I   87
741,S,2,1,N,21154001300,0,Z,E,,211540,0,153 ST SB ENTRANCE I-87
742,S,2,1,N,21154001340,0,Z,E,,211540,0,153 ST SB ENTRANCE IN   87
743,S,2,1,N,21154001180,0,Z,E,,211540,0,153 ST SB ENTRANCE MDE
744,S,2,1,N,22625001010,0,,E,,226250,0,153 STREET
745,S,2,1,N,21154001290,0,Z,E,,211540,0,153 STREET I   87 SB EN
746,S,2,1,N,21154001330,0,Z,E,,211540,0,153 STREET I-87 SB EN
747,S,2,1,N,21154001390,0,Z,E,,211540,0,153 STREET IN   87 SB EN
748,S,2,1,N,21154001210,0,Z,E,,211540,0,153 STREET MDE SB EN
749,S,2,1,N,21154001190,0,Z,E,,211540,0,153 STREET SB ENTRANCE MDE
750,S,2,1,N,22628001010,0,,E,,226280,0,154 STREET
751,S,2,1,N,22631001010,0,,E,,226310,0,155 STREET
752,S,2,1,N,22634001010,0,,E,,226340,0,156 STREET
753,S,2,1,N,22637001010,0,,E,,226370,0,157 STREET
754,S,2,1,N,22640001010,0,,E,,226400,0,158 STREET
755,S,2,1,N,22643001010,0,,E,,226430,0,159 STREET
756,S,2,1,N,22646001010,0,,E,,226460,0,160 STREET
757,S,2,1,N,29810003130,0,B,W,,298100,0,161 ST BRIDGE
758,S,2,1,N,22649004020,0,,E,,226490,0,161 ST EASTBOUND ROADBED
759,S,2,1,N,29810003110,0,B,W,,298100,0,161 ST FOOT BRIDGE
760,S,2,1,N,29810003090,0,B,W,,298100,0,161 ST FOOTBRIDGE
761,S,2,1,N,29810003070,0,B,W,,298100,0,161 ST PED BRIDGE
762,S,2,1,N,29810003030,0,B,W,,298100,0,161 ST PED OVERPASS
763,S,2,1,N,29810003050,0,B,W,,298100,0,161 ST PEDESTRIAN BRIDGE
764,S,2,1,N,29810003010,0,B,W,,298100,0,161 ST PEDESTRIAN OVERPASS
765,S,2,1,N,22649003020,0,,E,,226490,0,161 ST WESTBOUND ROADBED
766,S,2,2,N,22649001010,27411501010,,E,W,226490,274115,161 STREET
767,S,2,1,N,29810003140,0,B,W,,298100,0,161 STREET BRIDGE
768,S,2,1,N,22649004010,0,,E,,226490,0,161 STREET EB ROADBED
769,S,2,1,N,29810003120,0,B,W,,298100,0,161 STREET FOOT BRIDGE
770,S,2,1,N,29810003100,0,B,W,,298100,0,161 STREET FOOTBRIDGE
771,S,2,1,N,29810003080,0,B,W,,298100,0,161 STREET PED BRIDGE
772,S,2,1,N,29810003040,0,B,W,,298100,0,161 STREET PED OVERPASS
773,S,2,1,N,29810003060,0,B,W,,298100,0,161 STREET PEDESTRIAN BRDG
774,S,2,1,N,29810003020,0,B,W,,298100,0,161 STREET PEDESTRIAN OVPS
775,S,2,1,N,22649003010,0,,E,,226490,0,161 STREET WB ROADBED
776,S,2,2,N,22652001010,27412001010,,E,W,226520,274120,162 STREET
777,S,2,2,N,22655001010,27415001010,,E,W,226550,274150,163 STREET
778,S,2,2,N,22658001010,27417001010,,E,W,226580,274170,164 STREET
779,S,2,1,N,27422001020,0,,W,,274220,0,165 ST STEP
780,S,2,1,N,27422001030,0,,W,,274220,0,165 ST STEPS
781,S,2,2,N,22661001010,27421001010,,E,W,226610,274210,165 STREET
782,S,2,1,N,27422001010,0,,W,,274220,0,165 STREET STEP
783,S,2,2,N,22664001010,27424001010,,E,W,226640,274240,166 STREET
784,S,2,1,N,22667004020,0,,E,,226670,0,167 ST EASTBOUND ROADBED
785,S,2,1,N,22667012020,0,,E,,226670,0,167 ST INNER EB ROADBED
786,S,2,1,N,22667010020,0,,E,,226670,0,167 ST INNER WB ROADBED
787,S,2,1,N,22667008020,0,,E,,226670,0,167 ST LOWER EB ROADBED
788,S,2,1,N,22667006020,0,,E,,226670,0,167 ST LOWER WB ROADBED
789,S,2,1,N,22667011020,0,,E,,226670,0,167 ST OUTER EB ROADBED
790,S,2,1,N,22667009020,0,,E,,226670,0,167 ST OUTER WB ROADBED
791,S,2,1,N,22667007020,0,,E,,226670,0,167 ST UPPER EB ROADBED
792,S,2,1,N,22667005020,0,,E,,226670,0,167 ST UPPER WB ROADBED
793,S,2,1,N,22667003020,0,,E,,226670,0,167 ST WESTBOUND ROADBED
794,S,2,2,N,22667001010,27425001010,,E,W,226670,274250,167 STREET
795,S,2,1,N,22667004010,0,,E,,226670,0,167 STREET EB ROADBED
796,S,2,1,N,22667003010,0,,E,,226670,0,167 STREET WB ROADBED
797,S,2,2,N,22670001010,27426001010,,E,W,226700,274260,168 STREET
798,S,2,2,N,22673001010,27433001010,,E,W,226730,274330,169 STREET
799,S,2,1,N,22676003020,0,,E,,226760,0,170 ST EASTBOUND ROADBED
800,S,2,1,N,22676002020,0,,E,,226760,0,170 ST WESTBOUND ROADBED
801,S,2,2,N,22676001010,27436001010,,E,W,226760,274360,170 STREET
802,S,2,1,N,22676003010,0,,E,,226760,0,170 STREET EB ROADBED
803,S,2,1,N,22676002010,0,,E,,226760,0,170 STREET WB ROADBED
804,S,2,2,N,22679001010,27437001010,,E,W,226790,274370,171 STREET
805,S,2,2,N,22682001010,27438001010,,E,W,226820,274380,172 STREET
806,S,2,1,N,22685001010,0,,E,,226850,0,173 STREET
807,S,2,1,N,22688005040,0,B,E,,226880,0,174 ST BR EB ROADBED
808,S,2,1,N,22688006040,0,B,E,,226880,0,174 ST BR WB ROADBED
809,S,2,1,N,22688004010,0,B,E,,226880,0,174 ST BRIDGE
810,S,2,1,N,22688005020,0,B,E,,226880,0,174 ST BRIDGE EB ROADBED
811,S,2,1,N,22688006020,0,B,E,,226880,0,174 ST BRIDGE WB ROADBED
812,S,2,1,N,21104001090,0,Z,E,,211040,0,174 ST BRP SOUTHBOUND EN
813,S,2,1,N,22688003020,0,,E,,226880,0,174 ST EASTBOUND ROADBED
814,S,2,1,N,21104001140,0,Z,E,,211040,0,174 ST SB ENTRANCE BRP
815,S,2,1,N,22688002020,0,,E,,226880,0,174 ST WESTBOUND ROADBED
816,S,2,2,N,22688001010,27440001010,,E,W,226880,274400,174 STREET
817,S,2,1,N,22688005030,0,B,E,,226880,0,174 STREET BR EB ROADBED
818,S,2,1,N,22688006030,0,B,E,,226880,0,174 STREET BR WB ROADBED
819,S,2,1,N,22688004020,0,B,E,,226880,0,174 STREET BRIDGE
820,S,2,1,N,21104001080,0,Z,E,,211040,0,174 STREET BRP SB EN
821,S,2,1,N,22688003010,0,,E,,226880,0,174 STREET EB ROADBED
822,S,2,1,N,21104001070,0,Z,E,,211040,0,174 STREET SB ENTRANCE BRP
823,S,2,1,N,22688002010,0,,E,,226880,0,174 STREET WB ROADBED
824,S,2,2,N,22691001010,27445001010,,E,W,226910,274450,175 STREET
825,S,2,2,N,22694001010,27448001010,,E,W,226940,274480,176 STREET
826,S,2,1,N,22697003010,0,,E,,226970,0,177 ST NORTH
827,S,2,1,N,22697004010,0,,E,,226970,0,177 ST SOUTH
828,S,2,2,N,22697001010,27451001010,,E,W,226970,274510,177 STREET
829,S,2,1,N,22697003020,0,,E,,226970,0,177 STREET NORTH
830,S,2,1,N,22697004020,0,,E,,226970,0,177 STREET SOUTH
831,S,2,1,N,29810006140,0,B,E,,298100,0,178 ST BRIDGE
832,S,2,1,N,29810006030,0,B,E,,298100,0,178 ST FOOT BRIDGE
833,S,2,1,N,29810006010,0,B,E,,298100,0,178 ST FOOTBRIDGE
834,S,2,1,N,29810006120,0,B,E,,298100,0,178 ST PED BRIDGE
835,S,2,1,N,29810006080,0,B,E,,298100,0,178 ST PED OVERPASS
836,S,2,1,N,29810006100,0,B,E,,298100,0,178 ST PEDESTRIAN BRIDGE
837,S,2,1,N,29810006050,0,B,E,,298100,0,178 ST PEDESTRIAN OVERPASS
838,S,2,2,N,22700001010,27453001010,,E,W,227000,274530,178 STREET
839,S,2,1,N,29810006130,0,B,E,,298100,0,178 STREET BRIDGE
840,S,2,1,N,29810006040,0,B,E,,298100,0,178 STREET FOOT BRIDGE
841,S,2,1,N,29810006020,0,B,E,,298100,0,178 STREET FOOTBRIDGE
842,S,2,1,N,29810006110,0,B,E,,298100,0,178 STREET PED BRIDGE
843,S,2,1,N,29810006070,0,B,E,,298100,0,178 STREET PED OVERPASS
844,S,2,1,N,29810006090,0,B,E,,298100,0,178 STREET PEDESTRIAN BRDG
845,S,2,1,N,29810006060,0,B,E,,298100,0,178 STREET PEDESTRIAN OVPS
846,S,2,1,N,29810007140,0,B,E,,298100,0,179 ST BRIDGE
847,S,2,1,N,29810007030,0,B,E,,298100,0,179 ST FOOT BRIDGE
848,S,2,1,N,29810007010,0,B,E,,298100,0,179 ST FOOTBRIDGE
849,S,2,1,N,21152501280,0,Z,W,,211525,0,179 ST I   87 NB EN
850,S,2,1,N,21152501320,0,Z,W,,211525,0,179 ST I-87 NORTHBOUND EN
851,S,2,1,N,21152501360,0,Z,W,,211525,0,179 ST IN   87 NB EN
852,S,2,1,N,21152501200,0,Z,W,,211525,0,179 ST MDE NORTHBOUND EN
853,S,2,1,N,21152501260,0,Z,W,,211525,0,179 ST NB ENTRANCE I   87
854,S,2,1,N,21152501300,0,Z,W,,211525,0,179 ST NB ENTRANCE I-87
855,S,2,1,N,21152501340,0,Z,W,,211525,0,179 ST NB ENTRANCE IN   87
856,S,2,1,N,21152501180,0,Z,W,,211525,0,179 ST NB ENTRANCE MDE
857,S,2,1,N,29810007110,0,B,E,,298100,0,179 ST PED BRIDGE
858,S,2,1,N,29810007070,0,B,E,,298100,0,179 ST PED OVERPASS
859,S,2,1,N,29810007120,0,B,E,,298100,0,179 ST PEDESTRIAN BRIDGE
860,S,2,1,N,29810007080,0,B,E,,298100,0,179 ST PEDESTRIAN OVERPASS
861,S,2,2,N,22703001010,27457001010,,E,W,227030,274570,179 STREET
862,S,2,1,N,29810007130,0,B,E,,298100,0,179 STREET BRIDGE
863,S,2,1,N,29810007040,0,B,E,,298100,0,179 STREET FOOT BRIDGE
864,S,2,1,N,29810007020,0,B,E,,298100,0,179 STREET FOOTBRIDGE
865,S,2,1,N,21152501290,0,Z,W,,211525,0,179 STREET I   87 NB EN
866,S,2,1,N,21152501330,0,Z,W,,211525,0,179 STREET I-87 NB EN
867,S,2,1,N,21152501370,0,Z,W,,211525,0,179 STREET IN   87 NB EN
868,S,2,1,N,21152501210,0,Z,W,,211525,0,179 STREET MDE NB EN
869,S,2,1,N,21152501190,0,Z,W,,211525,0,179 STREET NB ENTRANCE MDE
870,S,2,1,N,29810007090,0,B,E,,298100,0,179 STREET PED BRIDGE
871,S,2,1,N,29810007060,0,B,E,,298100,0,179 STREET PED OVERPASS
872,S,2,1,N,29810007100,0,B,E,,298100,0,179 STREET PEDESTRIAN BRDG
873,S,2,1,N,29810007050,0,B,E,,298100,0,179 STREET PEDESTRIAN OVPS
874,S,2,2,N,22706001010,27461001010,,E,W,227060,274610,180 STREET
875,S,2,2,N,22709001010,27463001010,,E,W,227090,274630,181 STREET
876,S,2,2,N,22712001010,27466001010,,E,W,227120,274660,182 STREET
877,S,2,2,N,22715001010,27469001010,,E,W,227150,274690,183 STREET
878,S,2,2,N,22718001010,27472001010,,E,W,227180,274720,184 STREET
879,S,2,1,N,22721001010,0,,E,,227210,0,185 STREET
880,S,2,1,N,22724001010,0,,E,,227240,0,186 STREET
881,S,2,1,N,22727001010,0,,E,,227270,0,187 STREET
882,S,2,2,N,22730001010,27475002010,,E,W,227300,274750,188 STREET
883,S,2,2,N,22733001010,27476001010,,E,W,227330,274760,189 STREET
884,S,2,2,N,22736001010,27478001010,,E,W,227360,274780,190 STREET
885,S,2,2,N,22739001010,27479001010,,E,W,227390,274790,191 STREET
886,S,2,2,N,22742001010,27481001010,,E,W,227420,274810,192 STREET
887,S,2,2,N,22745001010,27483001010,,E,W,227450,274830,193 STREET
888,S,2,1,N,22748001010,0,,E,,227480,0,194 STREET
889,S,2,2,N,22751001010,27484001010,,E,W,227510,274840,195 STREET
890,S,2,1,N,22754001010,0,,E,,227540,0,196 STREET
